ad_id,channel,product_id,product_name,product_category,ad_first_dt,ad_last_dt,ucompany_id,campaign_objective,targeting_age,targeting_genders,os_type
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/14,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/14,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/22,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.jogocachetarica.,Cacheta Rica,,2022/4/12,2022/4/23,56836,APP_INSTALLS,22-50,male,ANDROID
2.38502E+16,Facebook,com.dshy.dsgyhd,Teen Patti Master,,2022/1/26,2022/2/22,3299,APP_INSTALLS,20-65,male,ANDROID
2.38502E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/30,2022/4/6,54716,APP_INSTALLS,20-64,male,ANDROID
2.38502E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/30,2022/4/8,54716,APP_INSTALLS,20-64,male,ANDROID
2.38502E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/30,2022/3/31,54716,APP_INSTALLS,20-64,male,ANDROID
2.38502E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/30,2022/3/31,54716,APP_INSTALLS,20-64,male,ANDROID
2.38502E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/30,2022/3/31,54716,APP_INSTALLS,20-64,male,ANDROID
2.38502E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/30,2022/3/31,54716,APP_INSTALLS,20-64,male,ANDROID
2.38502E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/30,2022/4/2,54716,APP_INSTALLS,20-64,male,ANDROID
2.38502E+16,Facebook,com.meet.uslite,MeetUs Lite,,2022/4/26,2022/4/27,60316,APP_INSTALLS,18-65,male,ANDROID
2.38502E+16,Facebook,1603392104,Magic Life-Face Swap&Effects,,2022/3/14,2022/4/28,3988,APP_INSTALLS,18-65,,IOS
2.38502E+16,Facebook,com.yeetown.bricks.b,Bricks Breaker: Hit Ball Blast,,2022/3/24,2022/3/24,65695,APP_INSTALLS,18-65,,ANDROID
2.38502E+16,Facebook,com.halo.pro,Halo Pro,,2022/4/25,2022/4/28,60316,APP_INSTALLS,18-65,male,ANDROID
2.38502E+16,Facebook,com.halo.pro,Halo Pro,,2022/4/25,2022/4/28,60316,APP_INSTALLS,18-65,male,ANDROID
2.38502E+16,Facebook,com.halo.pro,Halo Pro,,2022/3/31,2022/4/10,60316,APP_INSTALLS,18-65,male,ANDROID
2.38502E+16,Facebook,com.halo.pro,Halo Pro,,2022/3/31,2022/4/9,60316,APP_INSTALLS,18-65,male,ANDROID
2.38502E+16,Facebook,com.halo.pro,Halo Pro,,2022/3/31,2022/4/4,60316,APP_INSTALLS,18-65,male,ANDROID
2.38502E+16,Facebook,com.halo.pro,Halo Pro,,2022/3/31,2022/4/1,60316,APP_INSTALLS,18-65,male,ANDROID
2.38502E+16,Facebook,com.halo.pro,Halo Pro,,2022/3/31,2022/3/31,60316,APP_INSTALLS,18-65,male,ANDROID
2.38502E+16,Facebook,com.halo.pro,Halo Pro,,2022/3/31,2022/4/2,60316,APP_INSTALLS,18-65,male,ANDROID
2.38502E+16,Facebook,com.halo.pro,Halo Pro,,2022/3/31,2022/4/10,60316,APP_INSTALLS,18-65,male,ANDROID
2.38502E+16,Facebook,com.halo.pro,Halo Pro,,2022/3/31,2022/4/7,60316,APP_INSTALLS,18-65,male,ANDROID
2.38502E+16,Facebook,com.halo.pro,Halo Pro,,2022/3/31,2022/4/8,60316,APP_INSTALLS,18-65,male,ANDROID
2.38502E+16,Facebook,com.halo.pro,Halo Pro,,2022/3/31,2022/4/9,60316,APP_INSTALLS,18-65,male,ANDROID
2.38502E+16,Facebook,com.halo.pro,Halo Pro,,2022/3/31,2022/4/6,60316,APP_INSTALLS,18-65,male,ANDROID
2.38502E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/4/2,2022/4/25,54716,APP_INSTALLS,20-64,male,ANDROID
2.38502E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/2,2022/3/22,54716,APP_INSTALLS,20-64,male,ANDROID
2.38502E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/2,2022/3/10,54716,APP_INSTALLS,20-64,male,ANDROID
2.38502E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/2,2022/3/27,54716,APP_INSTALLS,20-64,male,ANDROID
2.38502E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/2,2022/3/14,54716,APP_INSTALLS,20-64,male,ANDROID
2.38502E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/2,2022/3/20,54716,APP_INSTALLS,20-64,male,ANDROID
2.38502E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/2,2022/3/22,54716,APP_INSTALLS,20-64,male,ANDROID
2.38502E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/2,2022/3/31,54716,APP_INSTALLS,20-64,male,ANDROID
2.38502E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/2,2022/3/31,54716,APP_INSTALLS,20-64,male,ANDROID
2.38502E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/2,2022/3/28,54716,APP_INSTALLS,20-64,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/21,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/22,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/21,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/21,2022/4/22,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/21,2022/4/27,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/21,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/21,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/21,2022/4/23,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,1595809252,闈堥瓊娼睈,,2022/2/28,2022/3/28,941,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1595809252,闈堥瓊娼睈,,2022/2/28,2022/3/25,941,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1595809252,闈堥瓊娼睈,,2022/2/28,2022/3/23,941,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1595809252,闈堥瓊娼睈,,2022/2/28,2022/3/28,941,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1595809252,闈堥瓊娼睈,,2022/2/28,2022/3/14,941,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1595809252,闈堥瓊娼睈,,2022/2/28,2022/3/20,941,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1595809252,闈堥瓊娼睈,,2022/2/28,2022/3/14,941,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1595809252,闈堥瓊娼睈,,2022/2/28,2022/3/18,941,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1595809252,闈堥瓊娼睈,,2022/2/28,2022/3/17,941,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/27,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/25,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/26,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/25,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/25,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/25,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/25,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,1505505630,鐖嗚榄斿コ-Burst Witch,,2022/4/24,2022/4/24,42685,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1505505630,鐖嗚榄斿コ-Burst Witch,,2022/4/24,2022/4/24,42685,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1505505630,鐖嗚榄斿コ-Burst Witch,,2022/4/24,2022/4/24,42685,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1505505630,鐖嗚榄斿コ-Burst Witch,,2022/4/24,2022/4/28,42685,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1505505630,鐖嗚榄斿コ-Burst Witch,,2022/4/24,2022/4/24,42685,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1505505630,鐖嗚榄斿コ-Burst Witch,,2022/4/24,2022/4/24,42685,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1505505630,鐖嗚榄斿コ-Burst Witch,,2022/4/24,2022/4/27,42685,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1505505630,鐖嗚榄斿コ-Burst Witch,,2022/4/24,2022/4/28,42685,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1505505630,鐖嗚榄斿コ-Burst Witch,,2022/4/24,2022/4/24,42685,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1505505630,鐖嗚榄斿コ-Burst Witch,,2022/4/24,2022/4/24,42685,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1505505630,鐖嗚榄斿コ-Burst Witch,,2022/4/24,2022/4/25,42685,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1505505630,鐖嗚榄斿コ-Burst Witch,,2022/4/24,2022/4/28,42685,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1505505630,鐖嗚榄斿コ-Burst Witch,,2022/4/24,2022/4/25,42685,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1505505630,鐖嗚榄斿コ-Burst Witch,,2022/4/24,2022/4/27,42685,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1505505630,鐖嗚榄斿コ-Burst Witch,,2022/4/24,2022/4/25,42685,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1505505630,鐖嗚榄斿コ-Burst Witch,,2022/4/24,2022/4/26,42685,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1505505630,鐖嗚榄斿コ-Burst Witch,,2022/4/24,2022/4/28,42685,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,1505505630,鐖嗚榄斿コ-Burst Witch,,2022/4/24,2022/4/24,42685,APP_INSTALLS,18-65,male,IOS
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/27,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/25,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/25,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/25,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/27,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/26,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,1595809252,闈堥瓊娼睈,,2022/3/2,2022/3/2,941,LINK_CLICKS,18-65,male,IOS
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/26,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/25,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/25,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/25,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/25,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/27,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/26,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/25,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,1595809252,闈堥瓊娼睈,,2022/3/1,2022/3/21,941,LINK_CLICKS,18-65,male,IOS
2.38502E+16,Facebook,1595809252,闈堥瓊娼睈,,2022/2/28,2022/3/11,941,LINK_CLICKS,18-65,male,IOS
2.38502E+16,Facebook,1595809252,闈堥瓊娼睈,,2022/2/28,2022/3/1,941,LINK_CLICKS,18-65,male,IOS
2.38502E+16,Facebook,1595809252,闈堥瓊娼睈,,2022/3/1,2022/3/29,941,LINK_CLICKS,18-65,male,IOS
2.38502E+16,Facebook,1595809252,闈堥瓊娼睈,,2022/3/2,2022/3/12,941,LINK_CLICKS,18-65,male,IOS
2.38502E+16,Facebook,1595809252,闈堥瓊娼睈,,2022/3/2,2022/3/21,941,LINK_CLICKS,18-65,male,IOS
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/26,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/28,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/26,42685,APP_INSTALLS,25-44,male,ANDROID
2.38502E+16,Facebook,com.giantglobal.blmn,鐖嗚榄斿コ,,2022/4/24,2022/4/24,42685,APP_INSTALLS,25-44,male,ANDROID
